eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
527,XING,Germany,Software & Computer Services,24.6,34.8,99.2,19.1,24.8,1.8,-58.6,1.8,12.7,-10.3,12.8,1,13.0
528,CAIXA GENERAL DE DEPOSITOS,Portugal,Banks,24.5,-32.4,"1,757.7",2.2,1.4,,,0.0,-233.5,-65.3,-13.3,16,-18.9
529,HARTING,Germany,Electronic & Electrical Equipment,24.3,12.3,484.5,1.1,5.0,,,0.0,40.1,34.2,8.3,3,4.6
530,BLINKX,UK,Software & Computer Services,24.2,21.6,186.1,-2.3,13.0,,,0.0,-21.5,-262.7,-11.5,0,13.8
531,POSTE ITALIANE,Italy,Industrial Transportation,24.2,-51.9,"15,472.0",17.2,0.2,,,0.0,"9,242.6",28.5,59.7,0,-100.0
532,XAAR,UK,Technology Hardware & Equipment,24.2,17.2,140.3,-20.4,17.2,16.0,-25.3,11.4,30.7,-39.4,21.9,1,13.4
533,NOLATO,Sweden,Chemicals,24.2,7.6,450.8,-6.4,5.4,21.7,35.1,4.8,48.5,8.8,10.8,8,-14.3
534,TORNIER,The Netherlands,Health Care Equipment & Services,24.1,7.8,284.1,26.0,8.5,,,0.0,-34.4,8.9,-12.1,1,2.4
535,DIASORIN,Italy,Pharmaceuticals & Biotechnology,24.0,-2.4,443.8,2.1,5.4,28.1,,6.3,105.5,-21.6,23.8,2,1.1
536,FROSTBITE HOLDING,Sweden,Support Services,23.8,30.2,937.5,12.8,2.5,,,0.0,99.8,3.5,10.6,6,1.6
537,AERO VODOCHODY AEROSPACE,Czech Republic,Aerospace & Defence,23.8,,237.8,,10.0,,,0.0,24.5,,10.3,2,
538,STABILUS,Luxembourg,General Industrials,23.4,3.7,507.3,10.3,4.6,21.2,5.1,4.2,30.6,-13.2,6.0,4,9.2
539,CHICAGO BRIDGE & IRON,The Netherlands,Industrial Engineering,23.4,5.0,"10,686.9",16.9,0.2,,,0.0,807.4,88.9,7.6,54,-2.7
540,VOSSLOH,Germany,Industrial Engineering,23.4,-6.8,"1,323.9",1.8,1.8,55.2,-14.3,4.2,-171.7,-487.6,-13.0,6,5.5
541,ZEALAND PHARMA,Denmark,Pharmaceuticals & Biotechnology,23.4,14.7,20.7,"2,239.1",113.0,0.6,-1.6,2.9,-9.9,-60.4,-47.8,0,13.2
542,KENDRION,The Netherlands,Industrial Engineering,23.3,20.1,428.9,21.2,5.4,16.4,7.9,3.8,30.9,37.3,7.2,3,-1.6
543,PRICEWATERHOUSECOOPERS,UK,Support Services,23.1,0.0,"3,617.6",4.6,0.6,,,0.0,"1,025.9",4.3,28.4,18,3.9
544,ION BEAM APPLICATIONS,Belgium,Health Care Equipment & Services,22.9,-14.9,220.6,-10.0,10.4,2.9,74.1,1.3,21.4,333.4,9.7,1,10.0
545,WURTH,Germany,General Industrials,22.9,112.0,"10,126.4",3.9,0.2,,,0.0,566.7,11.1,5.6,65,1.4
546,KMD,Denmark,Software & Computer Services,22.8,6.0,647.7,3.1,3.5,,,0.0,22.1,115.2,3.4,3,-6.3
547,TUI,Germany,Travel & Leisure,22.8,23.9,"18,714.7",1.3,0.1,601.2,0.6,3.2,734.6,29.0,3.9,77,3.8
548,MIBA,Austria,Automobiles & Parts,22.7,4.9,669.3,0.0,3.4,51.4,-16.9,7.7,73.8,-42.9,11.0,5,11.6
549,RHI,Austria,Industrial Engineering,22.7,-4.2,"1,721.2",-1.9,1.3,76.2,-14.8,4.4,99.0,-49.4,5.8,8,-1.3
550,ALIAXIS,Belgium,Construction & Materials,22.7,-3.0,,-100.0,,,,,225.7,21.7,,16,11.5
551,KEDRION,Italy,Pharmaceuticals & Biotechnology,22.6,51.0,466.3,15.3,4.8,,,0.0,77.0,10.7,16.5,2,18.3
552,OCADO,UK,Food & Drug Retailers,22.2,14.6,"1,219.9",19.8,1.8,68.1,-12.7,5.6,17.6,-491.4,1.4,7,22.0
553,FAIVELEY TRANSPORT,France,Industrial Engineering,22.2,28.0,"1,048.4",9.5,2.1,14.3,28.3,1.4,93.8,-0.6,8.9,5,-2.2
554,ACTIA,France,Electronic & Electrical Equipment,22.1,21.1,339.9,11.9,6.5,13.8,27.6,4.1,17.5,40.7,5.2,3,3.1
555,OUTOKUMPU,Finland,Industrial Metals & Mining,22.0,-12.0,"7,438.0",10.3,0.3,118.0,-58.0,1.6,-208.0,-59.6,-2.8,12,-3.5
556,VETOQUINOL,France,Pharmaceuticals & Biotechnology,21.9,34.3,315.3,5.2,6.9,10.2,58.2,3.2,36.2,8.3,11.5,2,8.5
557,MICRONIC,Sweden,Technology Hardware & Equipment,21.7,-0.8,157.0,47.9,13.8,0.8,36.9,0.5,28.0,616.9,17.8,1,-1.2
558,SOLARWORLD,Germany,Alternative Energy,21.6,12.1,573.4,25.8,3.8,12.4,-48.9,2.2,20.1,-121.6,3.5,3,31.7
559,LINDENGRUPPEN,Sweden,General Industrials,21.6,16.0,707.1,6.9,3.1,,,0.0,35.2,-73.9,5.0,3,0.0
560,FAIRFORD EUROPE,Sweden,Support Services,21.6,17.1,436.0,11.4,5.0,,,0.0,15.0,22.3,3.4,2,7.3
561,SAMSONITE,Luxembourg,Household Goods & Home Construction,21.5,16.8,"1,936.2",15.4,1.1,57.4,21.7,3.0,246.5,6.4,12.7,9,10.1
562,R STAHL,Germany,Electronic & Electrical Equipment,21.5,6.7,308.5,1.4,7.0,12.8,-25.3,4.2,12.1,-51.6,3.9,2,4.8
563,THULE,Sweden,Automobiles & Parts,21.4,-6.5,596.8,-1.7,3.6,16.8,64.6,2.8,29.0,-5.6,4.9,2,-32.2
564,PALFINGER,Austria,Industrial Engineering,21.4,8.2,"1,063.4",8.4,2.0,60.8,58.2,5.7,69.0,-9.7,6.5,9,29.4
565,ESI,France,Software & Computer Services,21.2,10.6,111.0,1.6,19.1,1.0,-34.2,0.9,8.4,35.6,7.5,1,-2.2
566,DBV TECHNOLOGIES,France,Pharmaceuticals & Biotechnology,21.1,21.7,4.8,24.5,444.0,0.9,-13.7,19.8,-24.6,23.5,-517.3,0,64.7
567,TRANSMODE,Sweden,Technology Hardware & Equipment,21.0,10.1,99.0,-9.6,21.2,,,0.0,8.0,-50.3,8.1,0,-1.1
568,ARUP,UK,Construction & Materials,20.9,6.0,"1,347.6",1.7,1.6,,,0.0,44.8,47.2,3.3,11,4.9
569,MANZ AUTOMATION,Germany,Industrial Engineering,20.8,6.6,305.9,14.9,6.8,14.5,23.8,4.7,-26.4,"4,059.1",-8.6,2,3.0
570,AUGUST,UK,Electronic & Electrical Equipment,20.7,32.1,263.1,75.1,7.9,,,0.0,16.2,219.8,6.2,1,8.0
571,OREXO,Sweden,Pharmaceuticals & Biotechnology,20.7,-17.5,60.7,32.8,34.1,7.6,-33.3,12.6,-4.9,-67.5,-8.1,0,1.9
572,ORTHOFIX,The Netherlands,Health Care Equipment & Services,20.6,-6.6,331.3,1.2,6.2,14.9,-27.1,4.5,14.1,-295.3,4.3,1,3.7
573,MBDA,UK,Aerospace & Defence,20.3,17.0,"1,005.7",10.0,2.0,,,0.0,108.0,-14.6,10.7,3,2.8
574,OXFORD BIOMEDICA,UK,Pharmaceuticals & Biotechnology,20.3,42.8,17.5,153.4,115.9,7.2,564.7,41.0,-13.9,-16.2,-79.6,0,18.9
575,VICTREX,UK,Chemicals,20.2,7.5,324.7,13.8,6.2,84.3,61.2,26.0,133.1,9.8,41.0,1,5.7
576,BITTIUM,Finland,Electronic & Electrical Equipment,20.1,8.9,224.1,12.5,9.0,3.6,-9.0,1.6,17.0,108.1,7.6,0,-75.5
577,AURELIUS,Germany,Support Services,20.0,,"1,531.8",13.8,1.3,60.1,-2.8,3.9,65.9,"1,240.3",4.3,12,12.0
578,VALIO,Finland,Food Producers,20.0,11.1,"2,029.1",1.5,1.0,,,0.0,85.7,24.3,4.2,5,0.3
579,CAP GEMINI,France,Software & Computer Services,20.0,5.3,"10,573.0",4.8,0.2,150.0,4.9,1.4,"1,107.0",15.8,10.5,144,9.3
580,PFEIFFER VACUUM TECHNOLOGY,Germany,Industrial Engineering,20.0,5.9,406.6,-0.5,4.9,10.0,-2.6,2.5,40.9,-19.5,10.1,2,1.0
581,BIOALLIANCE PHARMA,France,Pharmaceuticals & Biotechnology,20.0,100.2,22.1,"1,405.1",90.5,0.0,-96.6,0.0,-0.5,-96.8,-2.2,0,7.8
582,GORENJE,Slovenia,Household Goods & Home Construction,19.9,29.6,"1,245.6",0.4,1.6,40.4,-33.7,3.2,55.5,-11.1,4.5,10,-1.4
583,SAF-HOLLAND,Luxembourg,Industrial Engineering,19.6,18.9,959.7,12.0,2.0,20.5,48.4,2.1,54.7,10.8,5.7,3,7.7
584,ROOF SYSTEMS,Germany,Automobiles & Parts,19.5,440.9,57.8,-34.7,33.8,,,0.0,-14.8,"-1,097.0",-25.6,0,
585,AVIAGEN INTERNATIONAL FINANCE,UK,Food Producers,19.4,21.6,414.0,-1.0,4.7,,,0.0,75.7,10.3,18.3,2,1.6
586,SOFTING,Germany,Software & Computer Services,19.3,158.9,74.5,41.8,25.9,1.4,165.8,1.8,5.7,-10.2,7.6,0,20.4
587,RADIALL,France,Technology Hardware & Equipment,19.2,9.4,279.3,18.8,6.9,10.1,-12.6,3.6,43.3,87.5,15.5,3,7.5
588,COSMO PHARMACEUTICALS,Italy,Pharmaceuticals & Biotechnology,19.2,15.3,56.4,-5.3,34.1,,,0.0,12.9,-51.1,23.0,0,1.3
589,ECO HOLDING 1,Germany,Support Services,19.2,64.2,390.3,14.2,4.9,,,0.0,13.1,3.1,3.3,1,0.8
590,RATIONAL,Germany,Household Goods & Home Construction,19.1,14.6,496.7,7.7,3.9,16.8,39.4,3.4,139.6,5.4,28.1,1,6.2
591,DORMA HOLDING,Germany,Support Services,19.1,-2.7,"1,010.3",0.4,1.9,,,0.0,87.7,22.1,8.7,7,5.0
592,ETEX,Belgium,Construction & Materials,19.1,24.7,"2,986.9",,0.6,,,0.0,226.5,-4.4,7.6,17,-2.1
593,NEDAP,The Netherlands,Electronic & Electrical Equipment,19.0,2.4,177.2,2.0,10.7,13.7,31.9,7.7,22.8,88.8,12.9,1,2.3
594,DE LA RUE,UK,Support Services,18.9,-7.0,606.9,-8.0,3.1,37.0,-17.5,6.1,71.2,-19.0,11.7,4,-2.1
595,E2V TECHNOLOGIES,UK,Electronic & Electrical Equipment,18.8,14.0,289.1,3.3,6.5,10.5,-30.0,3.6,37.7,-13.2,13.1,2,6.3
596,SUBSEA 7,Luxembourg,Industrial Engineering,18.6,40.4,"5,658.4",9.1,0.3,709.3,9.4,12.5,-209.0,-144.7,-3.7,0,
597,ALLIED MINDS,UK,Financial Services,18.4,41.9,6.4,162.8,290.0,1.0,-88.4,15.8,-47.7,36.1,-750.8,0,12.5
598,TEOLLISUUDEN VOIMA,Finland,Electricity,18.4,-11.5,327.2,-10.6,5.6,,,0.0,42.7,-32.1,13.0,1,-3.5
599,WENDEL,France,Financial Services,18.4,-30.8,"5,914.2",8.5,0.3,522.0,,8.8,533.3,-7.6,9.0,73,1.4
600,3W POWER,Luxembourg,Alternative Energy,18.3,10.5,271.0,-29.3,6.8,2.6,-65.6,1.0,-65.5,-66.6,-24.2,2,-6.2
601,DISPLAYLINK,UK,Support Services,18.3,109.0,43.4,97.9,42.1,,,0.0,2.7,106.6,6.3,0,26.7
602,GLANBIA,Ireland,Food Producers,18.2,2.9,"2,538.4",6.6,0.7,102.0,7.4,4.0,169.4,-25.1,6.7,4,13.5
603,TERNA,Italy,Electricity,18.2,4.6,"1,922.8",4.2,0.9,"1,031.2",,53.6,999.6,-4.4,52.0,4,10.2
604,ALFRESCO,UK,Software & Computer Services,18.1,83.2,43.7,11.2,41.4,,,0.0,-16.9,76.6,-38.7,0,12.7
605,DEUTSCHE POST,Germany,Industrial Transportation,18.0,-53.8,"56,630.0",2.8,0.0,"1,750.0",26.0,3.1,"3,200.0",12.8,5.7,489,12.3
606,MONDI,UK,Forestry & Paper,18.0,28.6,"6,402.0",-1.1,0.3,562.0,38.8,8.8,722.0,18.9,11.3,25,-0.4
607,ODELO,Germany,Electronic & Electrical Equipment,17.9,44.4,237.3,7.9,7.6,,,0.0,-1.1,212.1,-0.5,1,-28.3
608,INTRALOT,Greece,Technology Hardware & Equipment,17.9,1.0,"1,853.2",20.4,1.0,67.3,15.7,3.6,87.8,-18.2,4.7,5,-5.9
609,ISRA VISION,Germany,Industrial Engineering,17.9,17.6,102.5,14.4,17.5,1.4,3.6,1.4,19.7,14.9,19.2,1,8.2
610,INVISTA TEXTILES,UK,Chemicals,17.8,44.4,"1,088.0",5.8,1.6,,,0.0,64.6,37.0,5.9,1,3.8
611,K+S,Germany,Chemicals,17.7,-8.8,"3,821.7",-3.3,0.5,"1,010.0",42.5,26.4,575.7,-8.4,15.1,14,-0.9
612,METSALIITTO,Finland,Forestry & Paper,17.7,0.0,"4,970.3",0.8,0.4,,,0.0,416.9,24.7,8.4,11,-4.0
613,BASWARE,Finland,Software & Computer Services,17.7,-2.6,127.7,3.5,13.8,6.5,20.3,5.1,4.5,45.4,3.5,1,1.4
614,WIENERBERGER,Austria,Construction & Materials,17.5,47.9,"2,834.5",6.4,0.6,127.5,19.5,4.5,-107.4,-294.2,-3.8,15,7.6
615,AHLSTROM,Finland,Chemicals,17.5,-9.3,"1,002.6",-1.2,1.7,56.4,-35.2,5.6,7.3,15.9,0.7,3,-22.2
616,CAMBRIDGE CONSULTANTS,UK,Support Services,17.4,-3.1,73.1,19.8,23.7,,,0.0,11.8,35.5,16.1,0,12.2
617,D-CLEAR EUROPE,UK,Support Services,17.3,-37.0,68.3,-4.8,25.4,,,0.0,-9.8,-711.9,-14.4,1,18.0
618,FLEETMATICS GROUP PUBLIC LIMITED,Ireland,Software & Computer Services,17.2,57.4,190.7,30.6,9.0,30.5,8.5,16.0,29.1,19.8,15.3,1,26.9
619,TELEKOM AUSTRIA,Austria,Fixed Line Telecommunications,17.1,-21.4,"4,018.0",-4.0,0.4,757.4,-57.4,18.9,-1.9,-100.5,0.0,16,1.2
620,DEMATIC,Germany,Industrial Engineering,17.0,69.1,94.4,-8.3,18.0,,,0.0,-3.9,-80.6,-4.1,0,14.9
621,PREMIER FOODS,UK,Food Producers,17.0,123.7,"1,467.9",-23.8,1.2,43.8,4.6,3.0,-68.8,-68.6,-4.7,8,-7.5
622,AEFFE,Italy,Personal Goods,16.8,3.0,251.5,0.2,6.7,4.5,,1.8,4.0,-50.2,1.6,1,-9.7
623,GLOBAL MOBILITY,The Netherlands,Financial Services,16.7,-11.7,"7,619.4",2.7,0.2,,,0.0,77.0,775.2,1.0,6,3.3
624,SEPURA,UK,Technology Hardware & Equipment,16.7,0.4,131.2,12.4,12.7,4.4,19.1,3.4,18.5,23.8,14.1,0,12.8
625,LANSFORSAKRINGAR,Sweden,Banks,16.6,71.4,673.8,15.7,2.5,,,0.0,156.4,59.0,23.2,2,6.2
626,NOKIAN TYRES,Finland,Automobiles & Parts,16.6,3.1,"1,389.1",-8.7,1.2,81.7,-46.2,5.9,274.1,-29.8,19.7,4,1.9
627,ASSECO POLAND,Poland,Software & Computer Services,16.5,-8.9,"1,463.5",5.7,1.1,47.9,-3.4,3.3,150.6,5.0,10.3,18,5.6
628,APERAM,Luxembourg,Industrial Metals & Mining,16.5,0.0,"4,515.3",7.1,0.4,84.8,-17.6,1.9,199.3,"-2,116.7",4.4,9,-1.4
629,SYNTHOMER,UK,Chemicals,16.5,-5.2,"1,273.3",-6.1,1.3,28.3,-43.7,2.2,83.7,-13.2,6.6,2,2.0
630,UPONOR,Finland,Construction & Materials,16.3,-7.9,"1,023.9",13.0,1.6,35.7,5.3,3.5,62.3,21.9,6.1,4,-3.8
631,FINGERPRINT CARDS,Sweden,Electronic & Electrical Equipment,16.3,178.5,24.9,144.9,65.4,1.8,570.0,7.3,-15.5,330.3,-62.2,0,205.9
632,EMAG HOLDING,Germany,Industrial Engineering,16.2,47.9,465.8,8.2,3.5,,,0.0,33.7,-5.1,7.2,2,4.2
633,GEOX,Italy,Personal Goods,16.2,25.6,824.2,9.3,2.0,26.7,,3.2,4.9,-114.1,0.6,4,8.6
634,PROMETHEAN WORLD,UK,Software & Computer Services,16.1,-4.1,151.9,-16.3,10.6,2.9,82.5,1.9,-10.2,33.6,-6.7,1,-2.2
635,ACERINOX,Spain,Industrial Metals & Mining,16.1,"1,589.5","4,380.3",10.4,0.4,77.9,,1.8,259.5,193.9,5.9,7,-4.0
636,PSI,Germany,Software & Computer Services,16.1,-21.3,175.4,-0.5,9.2,1.9,-24.3,1.1,4.8,14.8,2.7,2,1.3
637,UNIBEL,France,Food Producers,16.0,-3.9,"2,783.0",2.3,0.6,122.2,-18.2,4.4,199.1,-15.6,7.2,11,1.4
638,ROSENBAUER INTERNATIONAL,Austria,Industrial Engineering,15.9,6.8,784.9,6.4,2.0,51.1,103.4,6.5,41.7,20.5,5.3,3,10.9
639,HALDEX,Sweden,Automobiles & Parts,15.9,7.2,466.3,11.7,3.4,18.4,,3.9,24.8,52.3,5.3,2,4.7
640,MATERIALISE,Belgium,Industrial Metals & Mining,15.8,45.8,68.7,16.3,23.0,2.4,-43.1,3.5,4.3,107.7,6.3,1,11.4
641,INVESTMENT AB LATOUR,Sweden,Financial Services,15.8,0.0,807.1,9.2,2.0,19.8,9.4,2.5,223.9,24.7,27.7,4,6.5
642,IGLO FOODS,UK,Food Producers,15.7,18.9,"1,497.4",-7.0,1.0,,,0.0,222.4,10.4,14.9,3,-2.2
643,LINEDATA SERVICES,France,Software & Computer Services,15.6,12.2,158.0,-1.4,9.9,8.0,-78.5,5.1,32.7,1.5,20.7,1,-1.0
644,INNOVATION,UK,Software & Computer Services,15.4,39.3,269.7,2.6,5.7,14.3,2.6,5.3,15.3,-8.3,5.7,3,12.5
645,HELLERMANNTYTON GROUP,UK,Electronic & Electrical Equipment,15.3,12.8,596.9,10.9,2.6,57.1,40.2,9.6,84.1,17.3,14.1,4,5.6
646,BILFINGER,Germany,Construction & Materials,15.3,8.5,"7,697.2",-8.5,0.2,123.2,-21.4,1.6,2.5,-99.1,0.0,69,-6.9
647,S&T,Austria,Technology Hardware & Equipment,15.3,56.9,385.5,14.1,4.0,,,0.0,14.7,3.7,3.8,2,41.3
648,SPIRAX-SARCO ENGINEERING,UK,Industrial Engineering,15.3,2.2,872.0,-1.6,1.8,34.8,32.2,4.0,197.8,4.9,22.7,5,1.5
649,QUOTIENT,UK,Health Care Equipment & Services,15.2,248.5,15.2,-6.8,100.3,19.6,230.1,129.6,-24.5,234.2,-161.4,0,30.3
650,LPKF LASER & ELECTRONICS,Germany,Electronic & Electrical Equipment,15.2,-5.4,119.7,-7.6,12.7,9.8,-44.3,8.2,11.1,-50.8,9.2,1,5.7
651,ADOCIA,France,Pharmaceuticals & Biotechnology,15.2,83.6,0.7,-87.4,"2,158.7",0.4,-6.3,57.0,-17.2,298.9, ,0,5.5
652,JC DECAUX,France,Media,15.1,-3.2,"2,482.2",6.3,0.6,172.5,-25.7,6.9,232.3,63.8,9.4,11,-7.1
653,HOERBIGER DEUTSCHLAND,Germany,Real Estate Investment & Services,15.1,7.1,530.0,0.8,2.8,,,0.0,51.1,188.0,9.6,3,-6.9
654,STRABAG,Austria,Construction & Materials,15.0,-25.0,"12,475.7",0.0,0.1,346.5,-10.6,2.8,259.0,41.2,2.1,73,-0.3
655,DEXIA,Belgium,Banks,15.0,0.0,-239.0,-48.8,-6.3,,,0.0,-692.0,-30.9,289.5,1,-8.2
656,URENCO,UK,Electricity,15.0,51.5,"1,608.2",-0.7,0.9,,,0.0,651.4,9.1,40.5,2,3.0
657,SIGMA-TAU PHARMA,UK,Food & Drug Retailers,15.0,2.4,120.4,13.6,12.4,,,0.0,38.1,415.3,31.7,0,50.0
658,DONG ENERGY,Denmark,Utilities,14.9,-6.7,"9,021.5",-7.1,0.2,,,0.0,-145.9,-155.7,-1.6,6,-4.1
659,DUERR DENTAL,Germany,Health Care Equipment & Services,14.8,-9.1,211.5,3.4,7.0,,,0.0,35.1,-12.3,16.6,1,1.7
660,SENIOR,UK,Aerospace & Defence,14.8,17.3,"1,055.2",5.9,1.4,38.1,3.1,3.6,118.5,-4.0,11.2,7,14.0
661,SCHENCK PROCESS,Germany,Construction & Materials,14.8,16.3,616.4,-8.7,2.4,,,0.0,32.4,-44.1,5.3,3,-1.4
662,FRONTIER SILICON,UK,Leisure Goods,14.6,170.5,32.8,16.4,44.6,,,0.0,-9.7,-3.0,-29.6,0,0.0
663,FISKARS,Finland,Household Goods & Home Construction,14.6,9.8,767.5,-3.9,1.9,35.0,-6.7,4.6,81.1,32.5,10.6,5,11.6
664,GFI INFORMATIQUE,France,Software & Computer Services,14.6,-2.0,804.0,8.3,1.8,5.1,19.6,0.6,37.3,20.1,4.6,10,6.3
665,CARRARO,Italy,Automobiles & Parts,14.6,-37.7,727.8,-16.5,2.0,26.7,,3.7,16.3,-56.6,2.2,4,-14.0
666,HC STARCK,Germany,Industrial Metals & Mining,14.6,4.2,413.6,-29.1,3.5,,,0.0,-235.6,-645.1,-57.0,1,-9.6
667,VITEC,UK,Industrial Engineering,14.5,1.8,398.0,-1.8,3.6,22.5,-9.3,5.7,35.5,13.6,8.9,2,-1.2
668,AGRANA,Austria,Food Producers,14.5,-15.7,"2,493.5",-12.3,0.6,89.9,-31.1,3.6,193.4,-29.4,7.8,9,2.4
669,YIT,Finland,Construction & Materials,14.5,-3.3,"1,778.6",-40.8,0.8,6.4,-31.9,0.4,79.5,-173.3,4.5,6,-4.7
670,NORBROOK LABORATORIES,UK,Pharmaceuticals & Biotechnology,14.5,-11.1,256.1,5.7,5.7,,,0.0,29.3,33.5,11.5,2,22.2
671,MONTUPET,France,Automobiles & Parts,14.4,-24.5,451.8,7.4,3.2,56.7,32.0,12.6,48.3,17.4,10.7,3,5.1
672,RIB SOFTWARE,Germany,Software & Computer Services,14.4,17.1,70.0,22.8,20.6,0.8,-34.3,1.2,25.3,70.0,36.1,1,6.6
673,P&I PERSONAL & INFORMATIK,Germany,Software & Computer Services,14.4,-3.9,106.0,9.2,13.6,,,0.0,40.8,29.7,38.5,0,1.3
674,LGC SCIENCE GROUP,UK,Health Care Equipment & Services,14.4,60.9,266.5,6.8,5.4,,,0.0,4.0,159.4,1.5,2,3.8
675,HORIZON PHARMA,Ireland,Pharmaceuticals & Biotechnology,14.4,73.1,244.6,301.2,5.9,2.9,192.2,1.2,-7.0,-80.2,-2.9,1,76.0
676,SAES GETTERS,Italy,Electronic & Electrical Equipment,14.4,-3.3,131.7,2.5,10.9,4.3,,3.3,16.3,236.1,12.4,1,1.2
677,NORDSTJERNAN,Sweden,Financial Services,14.4,0.7,"7,188.4",0.0,0.2,,,0.0,315.8,-12.7,4.4,36,0.8
678,SYSTEMAIR,Sweden,Industrial Engineering,14.4,12.5,626.2,11.1,2.3,23.8,-37.1,3.8,40.1,12.8,6.4,5,7.9
679,VELOCYS,UK,Chemicals,14.3,6.3,0.0,-100.1, ,2.0,59.0,"-25,734.6",-31.6,35.3, ,0,15.4
680,CENTROTEC SUSTAINABLE,Germany,Chemicals,14.3,47.8,530.5,1.0,2.7,24.9,-13.8,4.7,31.9,-6.4,6.0,3,-2.7
681,MARTIN-BAKER,UK,Aerospace & Defence,14.3,-1.4,276.0,-1.4,5.2,,,0.0,80.1,5.9,29.0,1,2.5
682,ACTIVE BIOTECH,Sweden,Pharmaceuticals & Biotechnology,14.2,-37.8,1.1,-91.0, ,0.2,"3,487.1",18.3,-24.3,9.4, ,0,-4.9
683,RM,UK,Software & Computer Services,14.2,-4.5,260.4,-22.6,5.5,3.3,31.2,1.3,20.9,73.2,8.0,2,-12.9
684,FAGERHULT,Sweden,Electronic & Electrical Equipment,14.1,24.4,397.7,20.7,3.5,10.1,76.1,2.5,40.3,36.5,10.1,2,7.5
685,COSUN,The Netherlands,Food Producers,14.1,12.8,"2,114.5",-2.4,0.7,,,0.0,123.3,-33.5,5.8,4,9.3
686,NAPP PHARMACEUTICAL,UK,Pharmaceuticals & Biotechnology,14.1,-23.9,394.2,6.0,3.6,,,0.0,95.5,15.8,24.2,1,-0.3
687,MUNTERS,Sweden,General Industrials,14.1,18.9,448.8,11.2,3.1,,,0.0,-11.1,-235.1,-2.5,3,-0.9
688,KEWILL,UK,Software & Computer Services,14.0,153.7,76.2,46.4,18.4,,,0.0,-8.4,59.1,-11.1,1,32.1
689,KPMG EUROPE,UK,Support Services,14.0,100.0,"5,560.1",5.3,0.3,,,0.0,"1,056.3",15.1,19.0,32,-0.3
690,VILLEROY & BOCH,Germany,Construction & Materials,13.9,8.6,766.3,2.8,1.8,44.6,68.9,5.8,43.5,18.5,5.7,8,-1.1
691,SEVERN TRENT,UK,"Gas, Water & Multi-utilities",13.9,3.8,"2,454.8",2.8,0.6,573.6,-9.1,23.4,699.6,5.3,28.5,8,-1.6
692,ATRIA,Finland,Food Producers,13.9,17.4,"1,426.1",1.1,1.0,33.9,-12.4,2.4,37.7,103.1,2.6,5,1.0
693,ADVANCED BUSINESS SOFTWARE AND SOLUTIONS,UK,Software & Computer Services,13.9,93.2,115.9,13.0,12.0,,,0.0,-1.5,-110.7,-1.3,1,15.2
694,MENSCH UND MASCHINE SOFTWARE,Germany,Software & Computer Services,13.8,0.6,140.0,11.3,9.9,3.5,-67.8,2.5,6.8,77.3,4.8,1,1.8
695,DIGIA,Finland,Software & Computer Services,13.8,16.3,97.4,-2.3,14.2,1.2,-26.0,1.2,4.3,-252.7,4.4,1,-0.4
696,STYROLUTION HOLDING,Germany,General Industrials,13.8,-57.7,"5,837.2",-2.5,0.2,,,0.0,194.9,42.4,3.3,0,
697,RETROSCREEN VIROLOGY,UK,Pharmaceuticals & Biotechnology,13.8,795.9,23.7,-32.8,58.1,1.7,-56.3,7.3,-29.6,"1,594.7",-124.8,0,45.4
698,LENZING,Austria,Chemicals,13.8,-32.9,"1,864.2",-2.3,0.7,104.3,-57.6,5.6,19.8,-76.0,1.1,6,-4.8
699,AUGUSTA TECHNOLOGIE,Germany,Electronic & Electrical Equipment,13.7,23.3,108.9,-0.7,12.6,,,0.0,15.1,20.5,13.9,1,10.5
700,ELECTRICITY AUTHORITY,Cyprus,Electricity,13.7,-34.4,796.9,-17.5,1.7,,,0.0,106.6,6.1,13.4,2,0.0
701,DELAVAL,Sweden,Industrial Engineering,13.6,-40.5,599.5,11.5,2.3,,,0.0,8.0,-383.3,1.3,1,-6.9
702,FRANCOTYP-POSTALIA,Germany,Industrial Engineering,13.5,54.0,170.3,0.8,7.9,18.3,73.0,10.7,9.4,-14.7,5.5,1,0.7
703,KINGSPAN,Ireland,Construction & Materials,13.4,-2.3,"1,891.2",6.4,0.7,45.4,8.6,2.4,143.8,27.7,7.6,7,2.9
704,SUMMIT,UK,Pharmaceuticals & Biotechnology,13.4,57.6,,,,0.0,-5.4,,-16.5,91.3,,0,35.3
705,AB SCIENCE,France,Pharmaceuticals & Biotechnology,13.4,10.3,2.1,8.6,636.8,,-100.0,0.0,-15.2,10.4,-724.3,0,17.0
706,INDUS HOLDING,Germany,General Industrials,13.4,18.9,"1,255.7",5.1,1.1,58.3,25.9,4.6,113.0,1.4,9.0,8,4.5
707,THROMBOGENICS,Belgium,Pharmaceuticals & Biotechnology,13.3,-45.1,13.8,-87.8,96.7,0.6,-73.5,4.1,-52.7,-306.6,-382.7,0,-6.8
708,NYKREDIT REALKREDIT,Denmark,Banks,13.3,20.7,"1,092.7",-24.8,1.2,,,0.0,89.6,-65.2,8.2,4,-2.0
