eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
517,SSAB,Sweden,Industrial Metals & Mining,29.3,1.1,5794.7,-2.7,0.5,138.8,-47.9,2.4,113.8,-369.1,2.0,16.4,-6.5
518,MANITOU BF,France,Industrial Engineering,29.1,5.0,1331.5,3.4,2.2,36.4,10.5,2.7,72.2,20.0,5.4,3.3,2.7
519,RATIONAL,Germany,Household Goods & Home Construction,28.8,22.3,613.0,8.6,4.7,24.6,26.6,4.0,168.6,4.8,27.5,1.7,12.0
520,STABILUS,Luxembourg,General Industrials,28.8,9.0,737.5,20.7,3.9,39.9,10.6,5.4,75.4,41.3,10.2,5.1,15.5
521,NORMA,Germany,General Industrials,28.8,13.4,894.9,0.6,3.2,47.0,4.9,5.2,119.5,-4.3,13.4,6.7,5.7
522,JAMES HARDIE INDUSTRIES,Ireland,Construction & Materials,28.7,2.7,1823.0,11.2,1.6,96.7,39.2,5.3,374.3,10.8,20.5,3.6,9.8
523,MEREO BIOPHARMA GROUP,UK,Pharmaceuticals & Biotechnology,28.7,351.1,, , ,0.0,-98.6, ,-42.2,175.6, ,0.0,53.3
524,SCOUT24,Germany,General Industrials,28.6,82.1,442.1,12.3,6.5,2.4,-22.5,0.5,141.2,39.4,31.9,1.2,6.3
525,TT ELECTRONICS,UK,Electronic & Electrical Equipment,28.1,13.1,665.1,11.8,4.2,20.3,15.2,3.1,27.2,42.1,4.1,5.8,1.6
526,HOGANAS HOLDING,Sweden,Support Services,28.1,1.9,760.5,-4.3,3.7,,,,108.7,19.9,14.3,1.9,0.6
527,OMV,Austria,Oil & Gas Producers,28.0,0.0,19260.0,-14.5,0.1,2022.0,-32.1,10.5,-660.0,-66.8,-3.4,22.5,-6.5
528,ACCESSO TECHNOLOGY GROUP,UK,Software & Computer Services,27.9,126.1,97.2,10.0,28.7,1.8,9.1,1.9,9.4,28.5,9.7,0.7,5.5
529,DELAVAL,Sweden,Industrial Engineering,27.9,36.5,509.8,-11.3,5.5,1.5,-30.7,0.3,-1.3,-106.4,-0.2,0.7,-9.7
530,AB SCIENCE,France,Pharmaceuticals & Biotechnology,27.9,17.5,1.5,-34.0,1847.2,0.5,-15.2,34.7,-30.2,16.3,-2003.1,0.1,-15.8
531,NATS,UK,Industrial Transportation,27.8,-44.0,1072.9,2.4,2.6,45.0,-33.6,4.2,194.4,136.0,18.1,4.2,1.2
532,HOERBIGER DEUTSCHLAND,Germany,Real Estate Investment & Services,27.7,71.9,540.7,2.2,5.1,,,,44.8,4.6,8.3,2.9,1.8
533,KENDRION,Netherlands,Industrial Engineering,27.6,4.5,443.4,0.3,6.2,20.9,7.2,4.7,21.7,-2.3,4.9,2.6,-3.0
534,AVIAGEN INTERNATIONAL FINANCE,UK,Food Producers,27.6,19.7,512.5,23.1,5.4,48.0,6.5,9.4,112.2,25.1,21.9,2.6,3.6
535,GLANBIA,Ireland,Food Producers,27.4,14.3,2847.9,2.7,1.0,65.4,-37.0,2.3,246.8,3.4,8.7,4.8,3.5
536,VOCALINK HOLDINGS,UK,Software & Computer Services,27.4,70.3,227.6,7.1,12.1,32.9,6.4,14.5,21.7,116.3,9.5,0.9,10.7
537,ORTHOFIX,Netherlands,Health Care Equipment & Services,27.3,9.1,388.8,3.4,7.0,15.6,-39.6,4.0,20.0,127.6,5.1,0.9,1.2
538,LINDENGRUPPEN,Sweden,General Industrials,27.3,8.7,772.2,0.9,3.5,,,,61.9,-2.3,8.0,3.2,-0.9
539,FLSMIDTH,Denmark,Industrial Engineering,27.2,-23.2,2543.7,-9.1,1.1,27.3,46.0,1.1,109.9,-3.2,4.3,12.2,-6.0
540,DEUTSCHE POST,Germany,Industrial Transportation,27.0,3.8,57334.0,-3.2,0.0,1966.0,-6.6,3.4,3355.0,53.1,5.9,508.0,2.1
541,OXFORD BIOMEDICA,UK,Pharmaceuticals & Biotechnology,26.8,21.3,32.4,74.6,82.7,7.5,-61.4,23.3,-13.0,-22.2,-40.3,0.2,26.0
542,THULE,Sweden,Automobiles & Parts,26.8,23.1,587.4,3.8,4.6,13.8,30.7,2.4,100.2,18.9,17.1,2.2,8.8
543,CHICAGO BRIDGE & IRON,Netherlands,Industrial Engineering,26.7,-0.5,10131.4,-17.4,0.3,88.1,-21.6,0.9,-52.9,-106.6,-0.5,42.1,0.2
544,ARGENX,Netherlands,Pharmaceuticals & Biotechnology,26.4,28.2,14.7,114.7,179.8,0.8,206.6,5.7,-21.4,37.2,-145.6,0.1,51.4
545,S&T,Austria,Technology Hardware & Equipment,26.4,-3.3,503.7,7.6,5.2,9.3,-2.0,1.8,23.9,17.1,4.7,3.8,61.0
546,KYMAB,UK,Pharmaceuticals & Biotechnology,26.4,86.9,2.8,11.9,931.5,1.3,-22.2,45.1,-28.5,81.9,-1003.5,0.1,61.9
547,CELYAD,Belgium,Pharmaceuticals & Biotechnology,26.3,21.0,8.5,284000.0,308.9,1.7,108.0,19.8,-25.6,-13.7,-300.4,0.8, 
548,GLEN ELECTRIC,UK,Household Goods & Home Construction,26.1,0.1,844.1,-5.5,3.1,,,,41.0,-17.1,4.9,,
549,ALIAXIS,Belgium,Construction & Materials,26.0,5.4,2949.4,-3.2,0.9,100.5,-26.5,3.4,243.5,-15.4,8.3,16.2,0.0
550,PALFINGER,Austria,Industrial Engineering,25.8,13.1,1357.0,10.3,1.9,73.7,27.7,5.4,105.1,-1.1,7.7,10.0,9.2
551,ARUP,UK,Construction & Materials,25.7,16.1,1447.1,10.2,1.8,20.0,2.0,1.4,32.5,9.5,2.2,12.8,5.5
552,MANZ,Germany,Industrial Engineering,25.6,-5.8,231.0,4.0,11.1,9.0,-50.7,3.9,-35.1,-41.2,-15.2,1.8,-11.1
553,D-CLEAR EUROPE,UK,Support Services,25.2,26.1,65.0,4.9,38.7,1.7,30.8,2.6,-20.1,126.1,-31.0,0.7,30.1
554,NINTEX UK,UK,Software & Computer Services,25.0,202.7,47.9,121.8,52.2,,,,-8.3,121.7,-17.3,0.0,35.5
555,PROQR THERAPEUTICS,Netherlands,Pharmaceuticals & Biotechnology,25.0,34.2,1.8,-43.5,1368.5,2.5,95.9,138.9,-39.6,46.6,-2164.8,0.1,33.0
556,F-SECURE,Finland,Software & Computer Services,25.0,8.1,161.6,3.5,15.5,6.9,49.5,4.3,18.6,-1.1,11.5,1.0,10.8
557,XAAR,UK,Technology Hardware & Equipment,24.9,15.1,112.2,2.9,22.2,12.6,187.8,11.3,20.5,26.4,18.2,0.6,-0.3
558,LKAB,Sweden,Mining,24.8,-25.5,1710.9,0.9,1.5,349.8,-47.4,20.4,-175.6,-76.6,-10.3,4.2,-5.4
559,SENER GRUPO DE INGENIERIA,Spain,Aerospace & Defence,24.8,-68.7,908.8,-33.0,2.7,8.6,-58.3,0.9,12.3,-125.2,1.4,5.9,5.5
560,RHI,Austria,Industrial Engineering,24.7,-0.4,1651.2,-5.8,1.5,70.8,-12.4,4.3,110.2,47.9,6.7,7.4,-6.5
561,RHYTHMONE,UK,Software & Computer Services,24.6,26.6,166.4,5.2,14.8,2.3,223.1,1.4,-18.4,-79.3,-11.0,0.3,-10.4
562,ROCKLEY PHOTONICS,UK,Technology Hardware & Equipment,24.5,105.8,1.0,16540.9, ,0.6,5.8,65.9,-22.8,113.7, ,0.1,34.1
563,BASWARE,Finland,Software & Computer Services,24.3,17.0,148.6,3.6,16.3,12.7,2.2,8.5,-13.9,-398.2,-9.4,1.9,14.6
564,KINGSPAN,Ireland,Construction & Materials,24.2,19.8,3108.5,12.0,0.8,113.3,42.9,3.6,321.1,30.5,10.3,10.4,21.0
565,SKANSKA,Sweden,Construction & Materials,24.2,10.0,15217.5,-5.0,0.2,171.3,10.2,1.1,755.8,14.8,5.0,40.6,-16.2
566,SAMSONITE,Luxembourg,Household Goods & Home Construction,24.1,-3.1,2666.3,15.5,0.9,66.0,1.6,2.5,314.2,7.2,11.8,12.4,26.5
567,LUFTHANSA,Germany,Travel & Leisure,24.0,60.0,31660.0,-1.2,0.1,2424.0,-14.1,7.7,2227.0,35.9,7.0,124.3,3.0
568,SOFTING,Germany,Software & Computer Services,24.0,10.5,80.4,-2.3,29.8,1.1,-33.8,1.4,7.0,26.1,8.7,0.4,0.0
569,RADIALL,France,Technology Hardware & Equipment,23.9,12.3,310.2,7.0,7.7,10.0,-2.9,3.2,51.1,17.5,16.5,3.0,1.3
570,ROYAL TEN CATE,Netherlands,General Industrials,23.9,14.4,1178.0,1.6,2.0,25.5,32.8,2.2,14.0,-73.0,1.2,4.1,-4.8
571,EVS BROADCAST EQUIPMENT,Belgium,Electronic & Electrical Equipment,23.7,-3.3,130.8,10.4,18.1,0.2,-96.6,0.1,46.3,37.4,35.4,0.5,-1.2
572,MGI COUTIER,France,Automobiles & Parts,23.6,-11.3,963.6,12.0,2.5,49.3,-2.1,5.1,125.1,36.2,13.0,9.8,9.7
573,VERITAS,Germany,Automobiles & Parts,23.5,7.0,619.2,-3.9,3.8,,,,18.7,-33.6,3.0,3.7,-1.4
574,X-FAB SILICON,Belgium,Technology Hardware & Equipment,23.5,28.3,486.6,54.9,4.8,68.5,1.3,14.1,44.3,299.8,9.1,3.8,45.3
575,PAION,Germany,Pharmaceuticals & Biotechnology,23.4,-20.3,4.3,5819.4,549.2,0.2,503.0,4.7,-24.0,-31.4,-563.5,0.0,-2.9
576,LGC SCIENCE GROUP,UK,Health Care Equipment & Services,23.3,78.7,288.9,17.2,8.1,10.3,20.1,3.6,34.5,180.0,11.9,2.3,16.3
577,INVESTMENT AB LATOUR,Sweden,Financial Services,22.9,17.7,873.5,16.1,2.6,21.7,7.8,2.5,398.7,-12.2,45.6,2.5,-45.7
578,CNP ASSURANCES,France,Life Insurance,22.9,-5.0,30651.5,2.3,0.1,34.1,2.4,0.1,, ,,, 
579,GORENJE,Slovenia,Household Goods & Home Construction,22.8,8.9,1258.1,2.7,1.8,59.4,13.4,4.7,41.8,18.7,3.3,11.0,3.4
580,CERAMTEC,Germany,Construction & Materials,22.8,-6.0,493.3,-1.6,4.6,15.0,-44.2,3.0,60.7,-12.9,12.3,3.2,-2.2
581,JUST EAT,UK,Travel & Leisure,22.3,158.1,438.5,51.7,5.1,11.1,63.8,2.5,85.4,105.0,19.5,1.6,12.3
582,BETSSON,Sweden,Travel & Leisure,22.2,44.2,431.0,10.6,5.1,6.7,337.5,1.6,100.4,8.0,23.3,1.8,11.1
583,SUMMIT,UK,Pharmaceuticals & Biotechnology,22.0,16.6,2.7,63.8,819.7,0.1,22.7,3.5,-28.4,17.6,-1055.6,0.0,18.9
584,WENDEL,France,Financial Services,22.0,37.5,8283.6,5.3,0.3,329.0,-53.5,4.0,720.6,26.5,8.7,86.2,-41.3
585,SUBSEA 7,Luxembourg,Industrial Engineering,21.9,-9.1,3383.6,-25.0,0.6,284.9,-53.0,8.4,494.3,198.7,14.6,8.5,-13.3
586,SENIOR,UK,Aerospace & Defence,21.8,14.7,1070.2,7.9,2.0,59.2,9.3,5.5,80.2,-10.4,7.5,7.4,-0.7
587,CAF,Spain,Industrial Engineering,21.7,15.4,1318.2,2.7,1.6,27.0,40.4,2.0,102.3,-19.3,7.8,7.6,0.1
588,BAUER,Germany,Construction & Materials,21.5,-11.8,1396.9,1.3,1.5,79.1,-3.6,5.7,83.9,-8.9,6.0,10.8,0.3
589,MIMECAST,UK,Software & Computer Services,21.4,27.9,177.0,31.5,12.1,17.5,29.9,9.9,-9.8,303.0,-5.6,1.0,36.1
590,UPONOR,Finland,Construction & Materials,21.4,15.7,1099.4,4.6,1.9,50.7,1.2,4.6,73.9,2.5,6.7,3.9,3.6
591,LATECOERE,France,Aerospace & Defence,21.4,-33.9,655.2,5.3,3.3,16.2, ,2.5,30.2,-3.1,4.6,4.3,-11.6
592,SAF-HOLLAND,Luxembourg,Industrial Engineering,21.4,-0.7,1042.0,-1.8,2.1,19.3,-12.9,1.9,76.2,-2.1,7.3,3.3,-2.0
593,TRINITY BIOTECH,Ireland,Health Care Equipment & Services,21.3,-9.3,94.5,-0.6,22.6,4.0,-40.6,4.2,-32.5,-400.9,-34.4,0.6,4.9
594,R STAHL,Germany,Electronic & Electrical Equipment,21.3,-5.6,286.6,-8.4,7.4,6.3,-61.7,2.2,6.4,24.1,2.2,1.8,-5.6
595,FORCE INDIA FORMULA ONE TEAM,UK,Automobiles & Parts,21.1,-12.1,75.0,7.2,28.1,1.1,-65.4,1.4,-21.8,-26.5,-29.1,0.4,1.6
596,ARCHIGEN BIOTECH,UK,Pharmaceuticals & Biotechnology,21.1,54.5,, , ,0.1,-58.7, ,-20.4,80.0, ,0.0,3.6
597,SEVERN TRENT,UK,"Gas, Water & Multiutilities",21.0,32.4,2200.1,-13.6,1.0,605.9,20.4,27.5,601.2,-1.8,27.3,7.6,2.2
598,LUMIRADX,UK,Health Care Equipment & Services,21.0,157.5,10.2,843.2,205.2,3.1,-1.9,30.0,-46.5,140.6,-454.5,0.2,257.1
599,NEXUS,Germany,Software & Computer Services,21.0,15.6,107.1,10.1,19.6,10.5,13.1,9.8,10.7,18.2,10.0,0.9,10.4
600,ISRA VISION,Germany,Industrial Engineering,20.9,11.3,128.8,14.8,16.2,0.9,-19.5,0.7,25.0,12.3,19.4,0.6,0.6
601,BEN AINSLIE RACING,UK,Real Estate Investment & Services,20.6,4.0,25.2,28.9,81.5,2.2,-90.6,8.6,-17.6,109.5,-69.7,0.1,74.1
602,HALDEX,Sweden,Automobiles & Parts,20.5,13.3,457.9,-8.4,4.5,19.3,5.7,4.2,21.4,-37.2,4.7,2.0,-4.4
603,ENRICHMENT TECHNOLOGY,UK,Industrial Engineering,20.5,-6.5,153.2,-56.7,13.4,2.9,-23.8,1.9,33.8,-13.0,22.1,0.6,-31.9
604,CAMBRIDGE CONSULTANTS,UK,Support Services,20.3,7.0,88.9,12.0,22.8,6.5,-34.6,7.3,14.0,18.2,15.8,0.5,9.5
605,NOKIAN TYRES,Finland,Automobiles & Parts,20.3,8.6,1391.2,2.3,1.5,101.5,1.5,7.3,309.8,5.1,22.3,4.4,0.1
606,EMIS,UK,Software & Computer Services,20.2,-11.4,185.2,1.8,10.9,6.3,-11.9,3.4,20.5,27.3,11.1,1.9,0.6
607,AKARI THERAPEUTICS,UK,Pharmaceuticals & Biotechnology,20.2,198.4,0.8,-41.7, ,0.1,400.0,6.9,-25.2,-9.7, ,0.0,122.2
608,CARRARO,Italy,Automobiles & Parts,20.1,28.7,593.7,-11.9,3.4,11.0,-42.4,1.9,22.6,58.7,3.8,3.0,-9.1
609,AURIGA INDUSTRIES,Denmark,Chemicals,20.0,-60.6,317.2,-65.1,6.3,,,,35.4,-56.3,11.2,2.0,-12.9
610,OUTOKUMPU,Finland,Industrial Metals & Mining,20.0,-9.1,5690.0,-10.9,0.4,116.0,-3.3,2.0,149.0,-40.2,2.6,10.6,-3.7
611,POSTE ITALIANE,Italy,Industrial Transportation,20.0,-23.1,, , ,221.0,-6.8, ,, , ,139.7,-1.8
612,GIGASET,Germany,Financial Services,19.9,-19.9,281.9,-7.7,7.1,11.3,-22.6,4.0,12.9,-163.0,4.6,1.1,-16.5
613,OTTO,Germany,General Retailers,19.6,-55.3,12511.8,3.4,0.2,192.8,34.8,1.5,278.0,49.9,2.2,49.8,0.4
614,SYSTEMAIR,Sweden,Industrial Engineering,19.6,10.0,718.5,12.3,2.7,19.1,14.4,2.7,45.5,25.3,6.3,5.2,7.6
615,KODAK ALARIS,UK,Leisure Goods,19.5,86.1,253.4,-2.9,7.7,9.9,-32.6,3.9,-2.3,-218.0,-0.9,0.4,-16.2
616,LENZING,Austria,Chemicals,19.4,18.6,2134.1,8.0,0.9,107.2,51.2,5.0,293.2,93.2,13.7,6.2,1.5
617,MTK WIRELESS,UK,Mobile Telecommunications,19.3,37.9,22.5,40.0,86.0,1.9,206.9,8.3,1.0,10.4,4.3,0.2,38.1
618,NEDAP,Netherlands,Electronic & Electrical Equipment,19.3,1.1,186.0,2.8,10.4,6.7,2.8,3.6,13.7,171.0,7.4,0.8,2.4
619,INSIDE SECURE,France,Technology Hardware & Equipment,19.3,-11.6,78.9,18.7,24.5,0.2,-62.6,0.2,-2.2,-94.4,-2.8,0.2,-54.3
620,PFEIFFER VACUUM TECHNOLOGY,Germany,Industrial Engineering,19.1,5.7,474.2,5.0,4.0,18.0,54.6,3.8,67.5,15.1,14.2,2.4,1.7
621,SOLARWORLD,Germany,Alternative Energy,19.1,24.5,803.1,5.2,2.4,31.8,-23.4,4.0,-113.7,1076.0,-14.2,3.0,3.5
622,LINEDATA SERVICES,France,Software & Computer Services,19.0,-5.3,166.8,-3.2,11.4,4.2,-35.0,2.5,39.7,3.3,23.8,0.9,-1.8
623,PADDY POWER,Ireland,Travel & Leisure,19.0,608.7,1751.5,88.9,1.1,47.6,102.0,2.7,15.4,-89.3,0.9,7.6,49.1
624,MONDI,UK,Forestry & Paper,19.0,5.6,6662.0,-2.3,0.3,510.0,-19.8,7.7,943.0,4.8,14.2,25.4,0.4
625,DEXIA,Belgium,Banks,19.0,-17.4,507.0,-39.6,3.7,1.0,-50.0,0.2,293.0,43.6,57.8,1.1,-4.6
626,SAIPEM,Italy,Industrial Engineering,19.0,35.7,9976.0,-13.3,0.2,285.0,-48.2,2.9,-1446.0,234.7,-14.5,36.9,-13.1
627,STRONGBRIDGE BIOPHARMA,Ireland,Pharmaceuticals & Biotechnology,19.0,-0.6,0.6, , ,,,,-47.0,15.2, ,0.0,-4.0
628,DECHRA PHARMACEUTICALS,UK,Pharmaceuticals & Biotechnology,18.9,48.6,419.3,45.1,4.5,4.9,50.6,1.2,40.9,69.9,9.8,1.3,2.3
629,ALLERGY THERAPEUTICS,UK,Pharmaceuticals & Biotechnology,18.9,419.8,56.6,12.2,33.4,1.4,12.9,2.5,-12.0,-700.9,-21.1,0.4,18.3
630,SERMA,France,Electronic & Electrical Equipment,18.9,14.3,89.5,5.9,21.1,1.9,49.4,2.1,18.6,22.0,20.7,0.8,13.0
631,INDUS HOLDING,Germany,General Industrials,18.8,21.7,1444.3,4.0,1.3,59.7,-7.1,4.1,141.4,5.6,9.8,9.5,13.4
632,RIB SOFTWARE,Germany,Software & Computer Services,18.7,11.3,97.9,19.3,19.1,9.2,1325.5,9.4,23.4,85.2,23.9,0.8,12.5
633,LABORATORIOS FARMACEUTICOS ROVI,Spain,Pharmaceuticals & Biotechnology,18.6,1.0,265.2,7.8,7.0,9.7,-40.4,3.7,26.7,28.4,10.1,1.2,4.7
634,ROSENBAUER INTERNATIONAL,Austria,Industrial Engineering,18.6,-4.1,870.8,0.6,2.1,25.7,14.1,3.0,39.6,-17.6,4.6,3.4,9.4
635,INTERPUMP,Italy,Industrial Engineering,18.6,7.0,922.8,3.1,2.0,32.0,16.2,3.5,154.9,11.8,16.8,5.0,3.9
636,VETOQUINOL,France,Pharmaceuticals & Biotechnology,18.5,1.6,350.4,2.3,5.3,9.4,-14.3,2.7,40.4,4.6,11.5,2.1,2.4
637,CENTROTEC SUSTAINABLE,Germany,Chemicals,18.5,7.6,575.5,4.7,3.2,30.0,14.6,5.2,32.6,12.9,5.7,3.3,5.0
638,DUERR DENTAL,Germany,Health Care Equipment & Services,18.5,11.0,238.6,10.3,7.7,,,,47.8,10.3,20.1,1.0,-0.4
639,PUNCH POWERTRAIN,Belgium,Automobiles & Parts,18.5,19.1,501.8,54.2,3.7,70.6,127.2,14.1,92.2,68.9,18.4,1.4,51.6
640,COSUN,Netherlands,Food Producers,18.4,20.3,1988.0,2.1,0.9,120.0,11.1,6.0,78.0,32.2,3.9,3.9,-0.4
641,UNIBEL,France,Food Producers,18.4,9.9,2935.4,-0.4,0.6,134.1,36.7,4.6,308.0,12.7,10.5,10.7,-1.4
642,POSTEN NORDEN,Sweden,Industrial Transportation,18.3,54.9,4028.1,-2.2,0.5,104.8,-2.5,2.6,-113.4,-292.0,-2.8,33.3,-5.6
643,TALEND,France,Software & Computer Services,18.3,27.7,100.5,39.5,18.2,1.3,79.8,1.3,-24.7,21.2,-24.5,0.7,29.6
644,ISG,UK,Real Estate Investment & Services,18.2, ,1551.4, ,1.2,3.4, ,0.2,6.5, ,0.4,2.7, 
645,FRONTIER DEVELOPMENTS,UK,Software & Computer Services,18.2,237.1,24.9,-6.2,73.0,0.3,-19.4,1.1,1.4,-20.9,5.8,0.3,2.9
646,ONXEO,France,Pharmaceuticals & Biotechnology,18.1,10.6,4.4,27.1,408.7,0.3,-22.9,7.1,-22.6,1.7,-510.6,0.1,-1.9
647,TERNA,Italy,Electricity,18.0,0.6,2032.6,1.0,0.9,711.2,-59.6,35.0,1038.4,-2.2,51.1,3.9,2.7
648,METSALIITTO,Finland,Forestry & Paper,18.0,-0.6,4657.9,-7.1,0.4,747.4,55.4,16.0,442.3,-18.4,9.5,9.6,-4.9
649,FISKARS,Finland,Household Goods & Home Construction,18.0,0.0,1204.6,9.0,1.5,37.6,16.0,3.1,84.7,93.4,7.0,8.6,-4.9
650,MUNICH RE,Germany,Nonlife Insurance,18.0,-25.0,47325.0,-2.4,0.0,38.0,58.3,0.1,, ,,, 
651,VITEC,UK,Industrial Engineering,18.0,15.8,439.0,18.4,4.1,15.6,-18.3,3.6,16.9,-35.3,3.9,1.7,-7.3
652,ETEX,Belgium,Construction & Materials,17.8,2.6,2883.0,-5.6,0.6,137.0,-25.8,4.8,183.6,18.2,6.4,15.0,-12.9
653,MATERIALISE,Belgium,Industrial Metals & Mining,17.7,32.4,81.3,12.2,21.7,, ,,-8.6,-228.0,-10.5,0.5,18.8
654,POXEL,France,Pharmaceuticals & Biotechnology,17.7,141.5,0.1,16.7, ,0.0,-83.2,34.3,-24.3,107.2, ,0.0,42.9
655,TIGENIX,Belgium,Pharmaceuticals & Biotechnology,17.6,17.0,26.1,1776.4,67.4,1.5,4442.4,5.7,-3.0,-87.4,-11.6,0.1,27.0
656,ASSECO POLAND,Poland,Software & Computer Services,17.6,-5.4,1800.5,9.3,1.0,47.8,9.9,2.7,170.2,0.9,9.5,22.4,15.7
657,SYNTHOMER,UK,Chemicals,17.5,25.0,1220.4,20.2,1.4,53.2,100.0,4.4,114.4,32.8,9.4,2.7,32.4
658,DOUNREAY SITE RESTORATION,UK,Support Services,17.5,-2.9,244.3,9.9,7.2,, ,,18.2,47.1,7.5,1.1,16.1
659,NORDSTJERNAN,Sweden,Financial Services,17.5,4.4,3572.2,-55.3,0.5,95.7,-34.2,2.7,742.7,103.2,20.8,22.9,-32.4
660,RENEURON,UK,Pharmaceuticals & Biotechnology,17.5,46.2,0.1,58.6, ,0.6,81.6,1156.5,-23.2,44.9, ,0.1,20.5
661,WIENERBERGER,Austria,Construction & Materials,17.4,-2.2,2973.8,0.0,0.6,163.6,10.7,5.5,190.6,16.9,6.4,16.0,1.1
662,YOUVIEW TV,UK,Media,17.4,56.2,26.9,20.2,64.8,0.2,-39.6,0.6,-9.5,20.7,-35.5,0.2,29.8
663,DENTSPLY IH,Sweden,Health Care Equipment & Services,17.3,0.6,423.1,28.6,4.1,6.9,-5.1,1.6,88.0,37.5,20.8,0.9,-1.0
664,GLOBAL MOBILITY,Netherlands,Technology Hardware & Equipment,17.3,4.1,8297.6,8.9,0.2,45.6,19.7,0.5,161.0,109.0,1.9,6.8,6.6
665,C.A. LEUZE,Germany,Support Services,17.3,8.9,157.6,10.9,11.0,3.0,-0.7,1.9,13.4,5.3,8.5,0.9,5.7
666,FREENET,Germany,Software & Computer Services,17.2,55.5,3362.4,7.8,0.5,62.8,100.1,1.9,277.8,-7.0,8.3,4.9,11.9
667,BREMBO,Italy,Automobiles & Parts,17.2,40.5,2279.1,9.9,0.8,231.4,68.3,10.2,314.7,30.1,13.8,9.0,14.9
668,QUOTIENT CLINICAL,UK,Pharmaceuticals & Biotechnology,17.1,22.2,44.9,21.6,38.1,3.3,101.1,7.4,13.2,70.2,29.4,0.3,24.7
669,APERAM,Luxembourg,Industrial Metals & Mining,17.1,0.0,4046.1,-9.6,0.4,123.3,-1.5,3.0,300.7,-9.7,7.4,9.6,1.1
670,CERENIS THERAPEUTICS,France,Pharmaceuticals & Biotechnology,17.0,35.4,, , ,0.0,-96.9, ,-24.0,55.3, ,0.0,16.7
671,MOLOGEN,Germany,Pharmaceuticals & Biotechnology,17.0,1.2,0.1,89.7, ,0.0,-73.6,31.1,-21.0,2.2, ,0.1,-10.6
672,NORDDEUTSCHE LANDESBANK GIROZENTRALE,Germany,Banks,17.0,-32.0,2720.0,-2.3,0.6,, ,,-1865.0,-385.6,-68.6,6.4,1.3
673,HUHTAMAKI,Finland,General Industrials,17.0,9.0,2865.0,5.1,0.6,199.1,35.5,6.9,265.7,23.8,9.3,17.1,7.8
674,INDUTRADE,Sweden,Electronic & Electrical Equipment,17.0,22.7,1356.2,9.0,1.3,32.0,53.8,2.4,131.9,3.0,9.7,5.7,11.7
675,THROMBOGENICS,Belgium,Pharmaceuticals & Biotechnology,17.0,25.0,7.1,-36.6,238.6,0.6,61.6,8.1,-34.2,-12.0,-482.1,0.1,-29.4
676,LOMBARD RISK MANAGEMENT,UK,Software & Computer Services,16.9,59.1,40.1,44.8,42.2,1.0,93.4,2.5,-2.6,-8.6,-6.5,0.4,16.4
677,NAGA UK TOPCO,UK,Pharmaceuticals & Biotechnology,16.8,151.3,358.8,22.2,4.7,28.1,-3.9,7.8,-5.2,541.1,-1.4,2.6,13.4
678,PSI,Germany,Software & Computer Services,16.8,-13.9,176.9,-3.7,9.5,2.3,28.4,1.3,10.9,9.8,6.2,1.6,-1.9
679,CHEMRING,UK,Aerospace & Defence,16.8,-20.4,556.8,26.5,3.0,12.0,25.6,2.2,34.7,356.9,6.2,2.6,-9.5
680,BEIJER ELECTRONICS,Sweden,Electronic & Electrical Equipment,16.8,2.2,117.4,-18.4,14.3,1.7,-5.0,1.5,-4.2,-177.4,-3.6,0.7,-5.1
681,RIVERSIDE KM,Germany,Real Estate Investment & Services,16.8,-8.8,90.9,2.0,18.5,,,,2.1,-108.5,2.3,0.4,-12.7
682,CREATIVE ASSEMBLY VGDC,UK,Software & Computer Services,16.8,58.7,13.5,58.4,124.5,, ,,-3.3,56.0,-24.3,,
683,ALFRESCO,UK,Software & Computer Services,16.7,9.9,68.3,27.2,24.4,0.3,-52.3,0.4,-10.0,-3.8,-14.6,0.2,20.8
684,NANOBIOTIX,France,Pharmaceuticals & Biotechnology,16.6,21.8,1.6,485.7,1064.3,0.4,-73.2,25.7,-21.8,27.8,-1399.8,0.1,8.3
685,TP ICAP,UK,Financial Services,16.6,91.9,1036.6,3.8,1.6,3.3,-39.1,0.3,69.3,-45.2,6.7,2.7,0.4
686,ABCAM,UK,Pharmaceuticals & Biotechnology,16.6,37.0,200.4,19.2,8.3,9.3,22.7,4.6,56.2,4.6,28.0,0.9,12.8
687,TOM TAILOR,Germany,Personal Goods,16.5,14.6,968.5,1.3,1.7,16.4,-50.6,1.7,-81.5,-4528.4,-8.4,6.8,-2.8
688,VICTREX,UK,Chemicals,16.5,2.9,294.4,-4.3,5.6,30.2,-37.1,10.3,117.1,-5.9,39.8,0.8,3.1
689,FAGERHULT,Sweden,Electronic & Electrical Equipment,16.4,10.1,470.1,14.9,3.5,12.2,32.2,2.6,54.9,31.2,11.7,2.8,13.7
690,BRUECKNER,Germany,Industrial Engineering,16.2,8.0,557.4,-10.8,2.9,,,,59.2,-24.3,10.6,2.0,4.1
691,P&I PERSONAL & INFORMATIK,Germany,Software & Computer Services,16.2,-2.4,125.1,6.5,12.9,2.5,93.2,2.0,53.5,15.6,42.7,0.4,0.0
