eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
922,Vapo,Finland,Electricity (753),5.14,14.5,661,10.0,0.8,8.8,9.7,7.6,2,-3.3
924,Viscom,Germany,Electronic equipment (2737),5.10,,52,-1.9,9.8,1.9,1.9,7.7,0,13.9
924,Manuli Rubber Industries,Italy,Industrial machinery (2757),5.10,59.4,305,8.2,1.7,,,11.5,3,12.3
926,Lindab International,Sweden,Construction & materials (235),5.08,11.6,982,22.0,0.5,1.9,1.7,14.1,5,6.9
927,Elementis,UK,Chemicals (135),5.04,-15.9,489,-9.3,1.0,2.5,3.3,12.5,1,-14.2
927,Scottish and Southern Energy,UK,Electricity (753),5.04,-41.3,"20,771",28.6,0.0,5.1,5.3,6.5,16,26.5
929,Inion,Finland,Health care equipment & services (453),5.02,-0.8,5,-16.7,100.4,,16.7,-240.0,0,-17.5
929,Marazzi,Italy,Household goods (372),5.02,-5.3,984,2.1,0.5,9.5,4.5,11.8,6,3.1
931,Havenbedrijf Rotterdam ,The Netherlands,Industrial transportation (277),5.00,0.0,474,7.0,1.1,49.6,52.4,35.9,1,-8.1
932,HL Display,Sweden,Household goods (372),4.96,19.8,166,8.5,3.0,2.4,2.0,9.6,1,2.0
933,Zincox Resources,UK,Mining (177),4.95,-10.6,0,,,,,,0,137.9
934,Archos,France,Leisure goods (374),4.94,38.0,124,20.4,4.0,,,2.4,0,26.7
934,Adcapital,Germany,Other financials (877),4.94,25.7,118,57.3,4.2,,,18.6,1,33.6
936,Ortivus,Sweden,Health care equipment & services (453),4.93,-47.8,17,-19.0,29.0,5.9,4.8,-35.3,0,-8.7
936,Poste Italiane,Italy,Industrial transportation (277),4.93,78.0,"15,932",4.8,0.0,2.4,3.1,9.0,155,5.2
936,Meldex International,UK,Pharmaceuticals (4577),4.93,47.2,37,184.6,13.3,,,,0,81.4
939,Nipson Digital Printing Systems,UK,Media (555),4.91,-7.2,37,-14.0,13.3,,2.3,-16.2,0,-1.4
940,Portrait Software ,UK,Software (9537),4.88,14.3,20,25.0,24.4,,,,0,14.4
941,Victrex,UK,Chemicals (135),4.86,44.2,178,6.6,2.7,26.4,20.4,39.3,0,16.8
942,Finuchem,France,Commercial vehicles & trucks (2753),4.83,40.0,172,-8.0,2.8,2.9,,5.8,2,-2.8
943,ORLEN,Poland,Oil & gas producers (53),4.82,18.4,"17,741",20.7,0.0,6.0,7.8,4.0,23,-10.2
944,Otor,France,General industrials (272),4.81,15.1,451,11.1,1.1,5.1,7.1,4.2,2,-21.2
945,OMG ,UK,Software (9537),4.79,50.6,27,22.7,17.7,3.7,4.5,7.4,0,45.3
946,Quantel,France,Health care equipment & services (453),4.78,11.9,42,2.4,11.4,2.4,7.3,-4.8,0,17.6
947,Tesco Personal Finance,UK,Other financials (877),4.77,,654,4.3,0.7,,,43.4,0,-6.2
947,Usu Software,Germany,Software (9537),4.77,66.2,31,19.2,15.4,,,6.5,0,11.7
949,Norddeutsche Affinerie,Germany,Industrial metals (175),4.73,-1.5,"6,469",12.4,0.1,1.4,0.8,4.9,3,1.0
950,Analytik Jena,Germany,Biotechnology (4573),4.72,12.4,69,3.0,6.8,2.9,6.0,2.9,1,10.9
950,Dyson,UK,Chemicals (135),4.72,5.4,87,6.1,5.4,4.6,14.6,-16.1,1,14.7
952,Pescanova,Spain,Food producers (357),4.70,20.5,"1,293",14.1,0.4,10.9,8.7,4.8,0,
952,Jensen,Belgium,Industrial machinery (2757),4.70,11.9,215,-4.9,2.2,1.4,4.0,8.4,1,14.7
954,AudioDev,Sweden,Computer hardware (9572),4.67,2.9,12,9.1,38.9,,,-66.7,0,17.4
954,Pursuit Dynamics ,UK,Industrial machinery (2757),4.67,443.0,4,100.0,116.8,,50.0,-250.0,0,31.3
954,BRISA,Portugal,Industrial transportation (277),4.67,-31.3,623,11.3,0.7,48.8,92.0,52.3,3,6.4
957,GeneMedix ,UK,Biotechnology (4573),4.66,47.0,0,,,,,,0,-13.0
958,Avon Rubber,UK,General industrials (272),4.64,-63.8,100,-68.2,4.6,4.0,3.8,,1,-77.5
959,ACH,Slovenia,Automobiles & parts (335),4.62,-3.3,734,19.7,0.6,1.9,2.6,6.7,3,19.1
959,Datalex,Ireland,Computer services (9533),4.62,-8.3,21,16.7,22.0,4.8,,-9.5,0,-5.0
959,BioDiesel International,Austria,Industrial machinery (2757),4.62,-24.6,77,-12.5,6.0,,,5.2,0,28.1
962,Aeroports de Paris,France,Industrial transportation (277),4.61,-22.7,"2,292",10.4,0.2,30.6,33.1,17.7,11,5.2
963,Elcoteq,Finland,Electronic equipment (2737),4.60,-32.4,"4,043",-5.6,0.1,1.8,2.6,-2.4,19,14.9
963,Rotork,UK,Industrial machinery (2757),4.60,22.3,321,14.2,1.4,1.2,1.1,23.4,1,8.6
963,RCS MediaGroup,Italy,Media (555),4.60,31.4,"2,740",15.1,0.2,3.8,2.1,9.7,7,28.0
963,Veikkaus,Finland,Travel & leisure (575),4.60,-69.9,"1,327",2.2,0.3,1.1,0.8,31.7,0,-0.8
967,ITM Power ,UK,Electrical components & equipment (2733),4.59,109.6,0,,,,,,0,48.0
967,Emak,Italy,Household goods (372),4.59,3.6,218,4.8,2.1,3.7,3.8,11.0,1,-5.8
969,Glunz & Jensen,Denmark,Computer hardware (9572),4.57,2.5,60,-7.7,7.6,1.7,1.5,,0,8.7
970,Realtech,Germany,Computer services (9533),4.56,-0.7,64,18.5,7.1,1.6,1.9,10.9,1,5.6
971,"Flomerics (now part of Mentor Graphics, USA)",UK,Software (9537),4.54,12.9,22,15.8,20.6,,,-13.6,0,26.7
972,Ocean Power Delivery (now Pelamis Wave Power) ,UK,Electricity (753),4.53,99.6,<0.5,,,,,,0,
972,Dechra Pharmaceuticals,UK,Pharmaceuticals (4577),4.53,141.0,346,9.1,1.3,0.6,0.6,5.5,1,8.1
974,Beijer Electronics,Sweden,Electronic equipment (2737),4.52,4.6,102,30.8,4.4,1.0,1.3,8.8,0,47.5
975,Deceuninck,Belgium,Construction & materials (235),4.51,-11.7,657,-0.9,0.7,9.4,8.3,2.1,3,0.5
976,Hochtief,Germany,Construction & materials (235),4.50,-31.7,"16,452",6.1,0.0,4.2,4.7,1.7,52,12.0
976,Evialis,France,Food producers (357),4.50,25.0,759,19.2,0.6,2.4,1.9,0.7,3,10.8
978,TDG,UK,Industrial transportation (277),4.49,-19.5,912,24.9,0.5,2.3,2.5,2.1,7,3.9
978,Kiln,UK,Nonlife insurance (853),4.49,-12.5,437,20.1,1.0,,,19.9,0,27.7
978,Atoss Software,Germany,Software (9537),4.49,16.9,24,9.1,18.7,4.2,,16.7,0,11.8
981,Tamfelt,Finland,Personal goods (376),4.48,2.3,168,8.4,2.7,18.5,7.1,15.5,1,3.8
982,UNIQA,Austria,Nonlife insurance (853),4.46,619.4,"4,905",-4.6,0.1,,,6.9,11,2.3
983,Amino Technologies ,UK,Telecommunications equipment (9578),4.44,-5.9,44,25.7,10.1,,2.9,2.3,0,-5.3
984,ip access ,UK,Electronic equipment (2737),4.42,-27.9,18,63.6,24.6,5.6,9.1,-66.7,0,7.0
984,Astion Pharma,Denmark,Pharmaceuticals (4577),4.42,127.8,0,,,,,,0,88.9
984,Studsvik,Sweden,Support services (279),4.42,5.0,139,7.8,3.2,6.5,5.4,2.9,1,-10.8
987,Osterreichische Bundesbahnen,Austria,Travel & leisure (575),4.40,-76.5,"4,874",7.4,0.1,51.3,45.6,3.6,43,-2.2
988,Bernard Matthews ,UK,Food producers (357),4.39,45.4,575,-11.9,0.8,3.5,3.1,-5.0,7,-6.1
988,QXL ricardo (now Tradus),UK,General retailers (537),4.39,281.7,50,233.3,8.8,4.0,,26.0,0,228.6
990,Lectus Therapeutics ,UK,Biotechnology (4573),4.38,184.4,0,,,,,,0,109.1
990,Teleste,Finland,Telecommunications equipment (9578),4.38,-52.9,125,22.5,3.5,2.4,1.0,9.6,1,12.0
990,PartyGaming,UK,Travel & leisure (575),4.38,16.5,313,-58.6,1.4,1.9,4.4,-4.8,1,-28.3
993,Isagro,Italy,Chemicals (135),4.35,-40.1,195,21.1,2.2,2.6,6.2,4.1,1,-4.5
993,Bulgari,Italy,General retailers (537),4.35,-19.4,"1,091",8.0,0.4,8.0,4.9,15.1,3,8.8
993,Raysearch Laboratories,Sweden,Health care equipment & services (453),4.35,48.0,7,0.0,62.1,,,42.9,0,67.9
996,Posten,Sweden,Industrial transportation (277),4.34,78.6,"3,164",7.5,0.1,3.2,3.6,6.5,32,-2.9
996,Wellstream,UK,"Oil equipment, services & distribution (57)",4.34,37.3,363,81.5,1.2,6.3,9.5,17.9,1,20.5
998,Medivir,Sweden,Pharmaceuticals (4577),4.30,-86.1,26,100.0,16.5,3.8,7.7,-15.4,0,-22.4
999,Proteome Sciences,UK,Pharmaceuticals (4577),4.28,9.5,<0.5,,,,,,0,2.6
1000,Innovation,UK,Software (9537),4.27,37.7,150,38.9,2.8,3.3,1.9,8.7,2,44.9
