eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
922,SSH Communications Security,Finland,Software (9537),3.48,-8.2,9,12.5,38.7,0.0,0.0,-33.3,0,-21.0
924,Parsytec,Germany,Software (9537),3.43,-7.0,29,16.0,11.8,0.0,4.0,6.9,0,-17.7
925,Investment AB Kinnevik,Sweden,Forestry & paper (173),3.41,-8.6,744,5.1,0.5,6.3,7.8,5.0,3,3.8
925,Lafuma,France,Personal goods (376),3.41,162.3,202,12.2,1.7,2.5,3.3,6.9,2,20.9
927,Terna,Italy,Electricity (753),3.40,54.5,"1,024",3.3,0.3,26.5,30.6,53.9,3,2.9
928,GeneMedix,UK,Biotechnology (4573),3.39,5.3,0,,,,,,0,-11.5
928,Nexus,Germany,Software (9537),3.39,0.0,21,31.3,16.1,0.0,0.0,0.0,0,1.0
930,Ceres Power,UK,Electrical components & equipment (2733),3.38,46.3,0,,,,,,0,38.1
931,Snia,Italy,Health care equipment & services (453),3.36,40.0,124,1.6,2.7,8.9,5.7,-88.7,1,-4.8
931,Trio,Sweden,Telecommunications equipment (9578),3.36,26.8,14,7.7,24.0,0.0,0.0,0.0,0,9.9
933,Northumbrian Water,UK,"Gas, water & multiutilities (757)",3.35,-54.0,902,3.0,0.4,34.5,32.4,38.0,3,-9.7
933,Searchspace,UK,Software (9537),3.35,7.4,23,9.5,14.6,4.3,0.0,-21.7,0,12.5
935,Prosodie,France,Computer services (9533),3.32,-4.9,147,-13.5,2.3,4.1,4.7,7.5,1,4.0
936,Pinguely-Haulotte,France,Commercial vehicles & trucks (2753),3.31,-7.5,388,36.1,0.9,5.4,2.8,15.2,1,19.1
936,Memscap,France,Semiconductors (9576),3.31,12.6,10,11.1,33.1,0.0,11.1,-40.0,0,-4.3
938,Ponsse,Finland,Commercial vehicles & trucks (2753),3.30,-10.8,226,18.9,1.5,7.1,2.1,12.8,1,20.1
939,Tamfelt,Finland,Personal goods (376),3.29,-8.4,140,4.5,2.4,7.9,11.2,15.0,1,0.6
939,Workplace Systems International,UK,Software (9537),3.29,-11.8,11,-31.3,29.9,0.0,0.0,0.0,0,-16.4
941,Gevelot,France,Automobiles & parts (335),3.27,-11.6,200,5.8,1.6,9.5,5.3,2.5,2,-4.6
941,Genesys,France,Fixed line telecommunications (653),3.27,-12.8,142,2.2,2.3,2.8,2.9,8.5,1,-3.8
943,Update Software,Austria,Software (9537),3.25,12.5,19,26.7,17.1,0.0,0.0,10.5,0,40.6
944,BioFocus,UK,Pharmaceuticals (4577),3.24,8.4,18,-21.7,18.0,5.6,8.7,-16.7,0,-15.9
945,Opcon,Sweden,Automobiles & parts (335),3.23,-15.7,37,12.1,8.7,2.7,3.0,-2.7,0,37.0
945,Alliance Pharma,UK,Pharmaceuticals (4577),3.23,158.4,21,23.5,15.4,0.0,0.0,14.3,0,57.1
947,Flomerics,UK,Software (9537),3.22,-2.7,17,13.3,18.9,5.9,0.0,5.9,0,16.2
948,Antonov,UK,Automobiles & parts (335),3.20,75.8,0,,,,,,0,23.5
948,Nordkalk,Finland,Chemicals (135),3.20,-8.6,270,-0.4,1.2,4.8,7.4,10.0,1,-0.1
948,Dairy Crest,UK,Food producers (357),3.20,4.6,"1,972",7.5,0.2,3.1,3.2,3.5,7,9.6
948,Pescanova,Spain,Food producers (357),3.20,,999,7.1,0.3,4.7,4.6,2.6,0,
948,Surteco,Germany,Household goods (372),3.20,-40.7,396,4.2,0.8,5.6,3.4,11.4,2,6.7
948,Kensington,UK,Other financials (877),3.20,-18.6,227,23.4,1.4,,,34.8,1,12.6
954,Jeyes,UK,Household goods (372),3.19,-0.9,254,-7.0,1.3,2.8,3.3,2.0,2,-2.2
955,Benetton,Italy,Personal goods (376),3.17,,"1,765",3.6,0.2,4.1,4.2,8.7,8,21.9
955,Alterian,UK,Software (9537),3.17,-9.4,15,36.4,21.1,0.0,0.0,6.7,0,21.1
957,Eckoh Technologies,UK,Support services (279),3.16,62.9,116,27.5,2.7,1.7,1.1,-12.1,0,8.1
958,LPKF Laser & Electronics,Germany,Electronic equipment (2737),3.13,11.0,35,40.0,8.9,5.7,4.0,14.3,0,13.7
959,IBS,Germany,Software (9537),3.12,-10.6,18,0.0,17.3,0.0,0.0,-50.0,0,-7.8
960,Osmetech,UK,Biotechnology (4573),3.10,22.0,8,-11.1,38.8,12.5,0.0,-50.0,0,15.6
960,Lannen Tehtaat,Finland,Food producers (357),3.10,,433,,0.7,1.6,,3.7,1,
960,Alma Media,Finland,Media (555),3.10,3.3,353,-24.1,0.9,2.0,0.6,13.0,3,-11.0
963,Protect Data,Sweden,Computer services (9533),3.09,-12.7,31,34.8,10.0,3.2,4.3,19.4,0,10.5
964,CENIT AG Systemhaus,Germany,Computer services (9533),3.08,14.5,74,-1.3,4.2,1.4,1.3,12.2,1,8.7
965,Fininfo,France,Media (555),3.06,-7.3,141,3.7,2.2,2.1,2.2,14.9,1,8.3
966,Jazztel,UK,Fixed line telecommunications (653),3.05,34.4,239,16.6,1.3,53.6,7.3,-66.1,1,30.6
967,Evialis,France,Food producers (357),3.04,1.3,647,-3.9,0.5,2.0,1.5,1.4,3,0.3
967,Fenner,UK,Industrial machinery (2757),3.04,-8.4,456,20.3,0.7,2.6,2.9,5.0,3,10.8
969,Newchurch,UK,Computer services (9533),3.02,41.8,8,166.7,37.8,0.0,0.0,-62.5,0,36.9
970,Finatis,France,Food & drug retailers (533),3.00,-40.0,"23,595",7.9,0.0,3.7,3.4,3.3,148,18.8
971,Centrotec Sustainable,Germany,Chemicals (135),2.99,23.0,153,13.3,2.0,5.2,3.0,15.7,1,13.2
971,Austria Technologie & Systemtechnik,Austria,Electrical components & equipment (2733),2.99,10.7,374,12.7,0.8,15.2,10.8,6.1,4,36.4
971,Corin,UK,Health care equipment & services (453),2.99,37.2,38,2.7,7.9,10.5,13.5,13.2,0,9.7
974,Unisystems Information Systems,Greece,Computer services (9533),2.98,287.0,44,7.3,6.8,2.3,,9.1,0,
974,NXT,UK,Leisure goods (374),2.98,-59.9,5,-44.4,59.6,0.0,0.0,-160.0,0,-48.3
974,Blue Fox Enterprises,The Netherlands,Software (9537),2.98,-25.5,52,15.6,5.7,0.0,2.2,-3.8,0,-4.6
977,Epiq,Belgium,Electronic equipment (2737),2.96,-6.9,121,2.5,2.4,7.4,3.4,2.5,2,10.5
978,Bond International Software,UK,Software (9537),2.93,22.1,20,42.9,14.7,5.0,0.0,20.0,0,39.7
979,George Wimpey,UK,Household goods (372),2.91,-51.3,"4,371",0.9,0.1,0.3,0.3,14.6,6,1.4
979,UNIQA,Austria,Nonlife insurance (853),2.91,-10.7,"5,093",41.5,0.1,,,3.7,10,2.5
981,Evox Rifa Group,Finland,Electrical components & equipment (2733),2.90,-2.7,80,-10.1,3.6,5.0,1.1,-10.0,1,-2.6
981,Targetti Sankey,Italy,Electrical components & equipment (2733),2.90,76.8,166,7.8,1.7,3.6,2.6,9.0,1,15.0
981,Athlon,The Netherlands,General retailers (537),2.90,81.3,785,-23.0,0.4,95.2,66.8,14.3,2,0.8
984,HITT,The Netherlands,Electronic equipment (2737),2.89,-41.0,24,41.2,12.0,0.0,0.0,4.2,0,3.2
985,Tadpole Technology,UK,Internet (9535),2.88,17.1,13,85.7,22.2,0.0,0.0,-100.0,0,17.6
986,Robotic Technology Systems,UK,Support services (279),2.86,-63.5,61,-14.1,4.7,1.6,1.4,4.9,0,-15.6
987,Ant,UK,Software (9537),2.85,39.7,4,33.3,71.3,0.0,0.0,-75.0,0,40.0
988,Planit,UK,Software (9537),2.84,12.7,41,5.1,6.9,2.4,2.6,9.8,0,0.3
989,Tennants,UK,Chemicals (135),2.83,24.7,327,16.0,0.9,1.5,2.8,2.1,1,-3.8
989,ClinPhone,UK,Computer services (9533),2.83,19.9,49,600.0,5.8,6.1,,4.1,0,14.5
991,Schweizer Electronic,Germany,Electronic equipment (2737),2.80,-3.4,62,-27.9,4.5,17.7,4.7,83.9,1,-2.7
992,Zincox Resources,UK,Mining (177),2.78,,0,,,,,,0,50.0
993,BioProgress,UK,Biotechnology (4573),2.77,575.6,6,50.0,46.2,0.0,25.0,-233.3,0,-22.2
993,United Utilities,UK,"Gas, water & multiutilities (757)",2.77,138.8,"3,729",10.3,0.1,21.1,36.2,27.6,17,6.9
993,Renold,UK,Industrial machinery (2757),2.77,-4.8,287,2.5,1.0,3.8,3.6,-2.1,3,0.9
993,Intershop Communications,Germany,Software (9537),2.77,-33.3,18,0.0,15.4,0.0,0.0,-16.7,0,-10.2
997,Benefon,Finland,Telecommunications equipment (9578),2.73,105.3,8,14.3,34.1,0.0,0.0,-37.5,0,-16.5
998,Intelek,UK,Telecommunications equipment (9578),2.72,-18.8,51,-5.6,5.3,5.9,3.7,7.8,0,-17.4
999,Associated Weavers International,Belgium,Household goods (372),2.71,12.4,252,-6.3,1.1,3.2,1.5,0.4,1,-4.8
1000,Raysearch Laboratories,Sweden,Health care equipment & services (453),2.67,10.3,7,75.0,38.1,0.0,0.0,57.1,0,17.4
